date,Consumption,reduced_temp,holiday_val(as_factor),weekday(as_factor),lock_down(as_factor),covid_severity,sunlight_time_minutes,production_capacity_rate,price_of_electricity,laborforce,unemployment,export,import,di
2019-04-26,758551.26,39.931041205250004,0,5.0,0,0.0,825,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-27,721383.02,39.458544296,0,6.0,0,0.0,828,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-28,633878.32,42.7908289719167,0,7.0,0,0.0,830,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-29,728672.39,45.03509222175,0,1.0,0,0.0,833,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-30,736361.43,45.55952649054171,0,2.0,0,0.0,835,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-05-01,660388.72,42.8501429865,2,3.0,0,0.0,837,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-02,736810.18,38.511016989166706,0,4.0,0,0.0,840,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-03,740494.44,34.726030638000005,0,5.0,0,0.0,842,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-04,716775.57,38.598009777624995,0,6.0,0,0.0,844,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-05,648859.11,44.1398817725,0,7.0,0,0.0,846,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-06,725595.84,46.642592875083295,0,1.0,0,0.0,849,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-07,749458.56,37.606370706,0,2.0,0,0.0,852,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-08,759151.75,29.958810251083303,0,3.0,0,0.0,854,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-09,759396.28,30.580753215124997,0,4.0,0,0.0,856,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-10,769703.88,34.9299719324583,0,5.0,0,0.0,858,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-11,742136.36,36.181377452208295,0,6.0,0,0.0,860,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-12,649732.09,39.965840721083296,0,7.0,0,0.0,862,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-13,736163.21,46.1692743734583,0,1.0,0,0.0,864,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-14,765930.06,52.8557913660417,0,2.0,0,0.0,866,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-15,779244.95,57.2408548709167,0,3.0,0,0.0,868,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-16,793522.25,56.02503266274999,0,4.0,0,0.0,870,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-17,790922.99,53.70296189445829,0,5.0,0,0.0,872,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-18,759264.29,44.53615166870829,0,6.0,0,0.0,874,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-19,671146.79,47.3031712029167,2,7.0,0,0.0,876,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-20,772446.19,54.11413577991671,0,1.0,0,0.0,877,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-21,805777.61,55.40417442875,0,2.0,0,0.0,879,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-22,814385.28,54.491776656083296,0,3.0,0,0.0,880,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-23,822231.96,54.0116685814167,0,4.0,0,0.0,882,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-24,807473.25,53.854686882791704,0,5.0,0,0.0,884,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-25,773852.97,46.245767262375004,0,6.0,0,0.0,886,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-26,700460.93,48.3751104697917,0,7.0,0,0.0,887,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-27,791412.19,54.70517123375,0,1.0,0,0.0,889,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-28,824840.91,61.3713708128333,0,2.0,0,0.0,889,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-29,837201.17,63.71733421445829,0,3.0,0,0.0,891,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-30,843910.15,62.110116599333296,0,4.0,0,0.0,893,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-05-31,837838.89,60.84343957212499,0,5.0,0,0.0,894,76.3,418.03,52.9,44420.0,17051.0,17404.0,632.0
2019-06-01,779457.35,59.9126303317917,0,6.0,0,0.0,896,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-02,696628.27,58.7994242487917,0,7.0,0,0.0,896,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-03,632409.8,56.798406113625,7,1.0,0,0.0,897,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-04,529731.88,55.7530093960833,6,2.0,0,0.0,899,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-05,534571.79,55.1103821001667,5,3.0,0,0.0,899,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-06,566460.84,55.61712671575,5,4.0,0,0.0,900,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-07,655563.06,57.355486152,5,5.0,0,0.0,902,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-08,685963.31,60.286387298,0,6.0,0,0.0,902,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-09,666295.86,60.040382760125,0,7.0,0,0.0,903,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-10,771207.64,57.5793572105833,0,1.0,0,0.0,903,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-11,805357.44,56.2438767545,0,2.0,0,0.0,904,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-12,814125.76,55.23300007325,0,3.0,0,0.0,905,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-13,824198.14,56.4080129413333,0,4.0,0,0.0,906,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-14,818732.85,56.874959124291706,0,5.0,0,0.0,906,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-15,782334.92,57.424902728,0,6.0,0,0.0,907,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-16,704059.67,57.946748426499994,0,7.0,0,0.0,907,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-17,813989.93,58.44030729625,0,1.0,0,0.0,908,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-18,836883.78,57.8378590914167,0,2.0,0,0.0,908,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-19,833759.12,57.33268295433329,0,3.0,0,0.0,907,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-20,828896.5,56.79429971116671,0,4.0,0,0.0,907,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-21,830236.33,58.6199705450417,0,5.0,0,0.0,908,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-22,804349.27,61.1624696422917,0,6.0,0,0.0,908,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-23,730492.43,62.072659109750006,0,7.0,0,0.0,908,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-24,852219.84,64.6885283797083,0,1.0,0,0.0,907,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-25,898223.79,67.75373665616671,0,2.0,0,0.0,907,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-26,916785.49,68.463349352625,0,3.0,0,0.0,907,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-27,924249.61,66.6271045560833,0,4.0,0,0.0,906,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-28,909568.41,64.6450686252083,0,5.0,0,0.0,906,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-29,849661.28,59.1681522645417,0,6.0,0,0.0,905,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-06-30,738249.19,52.93354407758329,0,7.0,0,0.0,905,77.1,419.07,53.3,13.0,11919.0,14305.0,392.0
2019-07-01,832864.9,53.7343589412917,0,1.0,0,0.0,905,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-02,885410.4,58.440161885375005,0,2.0,0,0.0,904,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-03,907217.21,63.826286724958294,0,3.0,0,0.0,904,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-04,922305.17,66.14631320879171,0,4.0,0,0.0,903,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-05,925635.29,64.136930798625,0,5.0,0,0.0,901,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-06,883701.53,63.2866846689167,0,6.0,0,0.0,901,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-07,786547.84,63.2939857352083,0,7.0,0,0.0,900,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-08,906906.89,65.99535245375,0,1.0,0,0.0,900,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-09,948102.08,66.5447752301667,0,2.0,0,0.0,898,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-10,944781.1,65.994906394,0,3.0,0,0.0,897,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-11,914066.32,59.8158420404583,0,4.0,0,0.0,895,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-12,894601.59,54.656957958,0,5.0,0,0.0,895,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-13,842827.28,54.049726964333296,0,6.0,0,0.0,893,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-14,743699.89,54.584268480416696,0,7.0,0,0.0,892,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-15,765221.15,52.681399267375,2,1.0,0,0.0,890,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-16,862443.97,55.985265865125,0,2.0,0,0.0,890,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-17,881814.17,57.42014778337499,0,3.0,0,0.0,888,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-18,877336.23,54.9467017669167,0,4.0,0,0.0,886,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-19,881159.91,58.350860019166696,0,5.0,0,0.0,885,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-20,856955.95,61.3963019759583,0,6.0,0,0.0,883,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-21,775774.7,61.643477016291705,0,7.0,0,0.0,882,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-22,894256.25,61.1775493509167,0,1.0,0,0.0,880,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-23,928921.4,62.0258622227083,0,2.0,0,0.0,879,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-24,928406.76,60.849387279625,0,3.0,0,0.0,877,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-25,926867.91,60.6037738555833,0,4.0,0,0.0,875,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-26,923850.47,62.484622344875,0,5.0,0,0.0,873,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-27,886206.49,64.761779127625,0,6.0,0,0.0,871,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-28,804012.17,65.4702126499167,0,7.0,0,0.0,869,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-29,926498.45,68.74165352850001,0,1.0,0,0.0,867,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-30,958692.72,67.9885355930833,0,2.0,0,0.0,865,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-07-31,963688.31,67.6643946520833,0,3.0,0,0.0,863,76.2,447.38,53.8,44452.0,16082.0,18371.0,241.0
2019-08-01,968047.93,69.3593625234167,0,4.0,0,0.0,861,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-02,962469.03,67.91487968675,0,5.0,0,0.0,859,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-03,917291.78,67.7147701105,0,6.0,0,0.0,857,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-04,823431.08,65.96398671808329,0,7.0,0,0.0,855,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-05,914730.88,59.824090931416706,0,1.0,0,0.0,853,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-06,922815.22,59.363782853666706,0,2.0,0,0.0,851,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-07,919478.9,60.092340928833295,0,3.0,0,0.0,849,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-08,919940.84,62.0294906220833,0,4.0,0,0.0,847,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-09,900572.74,64.8247593722083,0,5.0,0,0.0,844,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-10,746867.8,65.1475493229583,4,6.0,0,0.0,842,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-11,632688.25,64.623619312375,3,7.0,0,0.0,840,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-12,655952.54,65.2298751584583,3,1.0,0,0.0,837,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-13,684727.31,67.1273313310417,3,2.0,0,0.0,835,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-14,722817.74,71.08990324508329,3,3.0,0,0.0,833,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-15,842426.71,67.61993179633329,0,4.0,0,0.0,830,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-16,851037.31,63.284907235249996,0,5.0,0,0.0,828,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-17,814721.55,59.8906732532917,0,6.0,0,0.0,826,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-18,747993.05,54.901514585541705,0,7.0,0,0.0,823,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-19,853884.35,54.039795115791705,0,1.0,0,0.0,821,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-20,891049.74,56.0534506476667,0,2.0,0,0.0,818,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-21,891718.01,58.7682481945833,0,3.0,0,0.0,816,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-22,901403.4,62.3317289059167,0,4.0,0,0.0,813,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-23,907222.41,64.3678150446667,0,5.0,0,0.0,811,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-24,877759.38,65.9079605065833,0,6.0,0,0.0,808,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-25,799815.16,66.654021291,0,7.0,0,0.0,806,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-26,925940.33,66.82509374074999,0,1.0,0,0.0,803,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-27,945699.84,65.1549688630417,0,2.0,0,0.0,800,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-28,933874.68,63.92031164491671,0,3.0,0,0.0,798,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-29,917111.11,62.8106310260417,0,4.0,0,0.0,795,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-30,826214.71,61.20466335712499,2,5.0,0,0.0,793,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-08-31,801799.51,60.14724055866671,0,6.0,0,0.0,790,76.6,463.8,53.9,14.0,13500.0,14904.0,141.0
2019-09-01,757774.69,60.939924293000004,0,7.0,0,0.0,787,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-02,881451.34,63.0465067241667,0,1.0,0,0.0,785,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-03,901080.38,63.0835254984583,0,2.0,0,0.0,782,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-04,899621.04,61.7654343028333,0,3.0,0,0.0,780,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-05,888977.8,60.5975424672083,0,4.0,0,0.0,777,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-06,877058.84,58.89477492883329,0,5.0,0,0.0,774,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-07,827973.94,56.8491449542083,0,6.0,0,0.0,772,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-08,738929.51,57.1208646951667,0,7.0,0,0.0,769,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-09,839070.91,56.5282990640833,0,1.0,0,0.0,766,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-10,860690.35,57.468575173916705,0,2.0,0,0.0,764,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-11,865647.51,58.328952503333305,0,3.0,0,0.0,761,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-12,863468.19,58.1140911865,0,4.0,0,0.0,758,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-13,845986.11,54.978414208166704,0,5.0,0,0.0,755,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-14,798045.13,53.8129483059167,0,6.0,0,0.0,753,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-15,705284.2,51.3718588258333,0,7.0,0,0.0,750,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-16,807066.26,49.725452117166704,0,1.0,0,0.0,747,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-17,819044.06,52.3870641131667,0,2.0,0,0.0,745,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-18,820813.43,57.639127893875,0,3.0,0,0.0,742,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-19,820973.2,57.542822396291704,0,4.0,0,0.0,739,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-20,804155.73,51.6624640327083,0,5.0,0,0.0,737,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-21,763560.69,44.338574043,0,6.0,0,0.0,734,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-22,662408.46,39.7791461480833,0,7.0,0,0.0,731,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-23,755722.83,44.730491082333295,0,1.0,0,0.0,728,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-24,781993.66,52.27552887087499,0,2.0,0,0.0,726,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-25,790835.09,50.4558614147083,0,3.0,0,0.0,723,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-26,785496.59,52.05121764758329,0,4.0,0,0.0,720,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-27,785270.3,53.6517046320833,0,5.0,0,0.0,718,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-28,751040.82,50.45126357058329,0,6.0,0,0.0,715,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-29,664945.02,51.105327174458296,0,7.0,0,0.0,712,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-09-30,761379.59,53.56272933225,0,1.0,0,0.0,710,76.3,482.99,53.5,44421.0,15448.0,16120.0,179.0
2019-10-01,778006.36,55.4005708682917,0,2.0,0,0.0,707,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-02,784800.93,55.228376248791704,0,3.0,0,0.0,704,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-03,785727.79,54.45031779258329,0,4.0,0,0.0,702,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-04,782614.68,54.8246369601667,0,5.0,0,0.0,699,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-05,736929.44,50.9047975579167,0,6.0,0,0.0,696,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-06,651366.53,43.7394505155,0,7.0,0,0.0,694,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-07,738455.54,41.753950965666704,0,1.0,0,0.0,691,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-08,770858.88,43.8251924075,0,2.0,0,0.0,688,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-09,765447.96,45.8276771095417,0,3.0,0,0.0,685,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-10,764982.42,50.1984866172083,0,4.0,0,0.0,682,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-11,763606.89,51.9202723472917,0,5.0,0,0.0,680,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-12,724288.99,50.015914437875004,0,6.0,0,0.0,677,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-13,647794.9,49.39309730625,0,7.0,0,0.0,674,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-14,744429.18,52.545429043833295,0,1.0,0,0.0,672,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-15,765952.74,54.506462271166704,0,2.0,0,0.0,669,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-16,771719.79,53.50322932899999,0,3.0,0,0.0,667,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-17,771342.92,50.116503904583304,0,4.0,0,0.0,664,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-18,764368.6,48.014807025166704,0,5.0,0,0.0,662,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-19,728726.31,47.4708131127917,0,6.0,0,0.0,659,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-20,641373.88,46.3005320120833,0,7.0,0,0.0,657,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-21,738241.56,44.5092155822083,0,1.0,0,0.0,653,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-22,763348.46,42.522883901208296,0,2.0,0,0.0,651,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-23,757892.52,42.763858983291705,0,3.0,0,0.0,648,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-24,761193.47,43.5555494447917,0,4.0,0,0.0,646,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-25,757336.51,43.9454051472083,0,5.0,0,0.0,644,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-26,725304.26,41.0853962274583,0,6.0,0,0.0,641,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-27,643927.5,38.5958764195833,0,7.0,0,0.0,639,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-28,687326.07,37.6360183055,7,1.0,0,0.0,636,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-29,664088.3,38.204822249458296,2,2.0,0,0.0,633,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-30,745798.51,38.024395550375,0,3.0,0,0.0,631,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-10-31,762912.43,37.56004383025,0,4.0,0,0.0,629,76.4,518.35,53.0,44299.0,16517.0,17270.0,317.0
2019-11-01,778573.21,32.444934793875,0,5.0,0,0.0,626,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-02,728595.78,27.346379404166697,0,6.0,0,0.0,624,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-03,651677.33,30.4624425319583,0,7.0,0,0.0,621,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-04,756384.3,37.269784582,0,1.0,0,0.0,619,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-05,777776.86,41.382804545125,0,2.0,0,0.0,617,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-06,770393.44,42.61904709025,0,3.0,0,0.0,615,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-07,771087.65,42.702506484375,0,4.0,0,0.0,613,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-08,763610.76,42.22800990325,0,5.0,0,0.0,609,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-09,735603.64,42.0574408114583,0,6.0,0,0.0,607,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-10,657594.82,42.000815129,0,7.0,0,0.0,605,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-11,759939.44,42.3711046425833,0,1.0,0,0.0,603,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-12,780205.87,42.3547986916667,0,2.0,0,0.0,601,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-13,784087.8,41.685752455833295,0,3.0,0,0.0,599,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-14,796674.91,40.809009048833296,0,4.0,0,0.0,597,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-15,791084.91,37.1988915251667,0,5.0,0,0.0,595,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-16,742117.1,37.33847621325,0,6.0,0,0.0,593,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-17,662654.14,36.202432625875,0,7.0,0,0.0,591,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-18,774361.23,34.1602819807083,0,1.0,0,0.0,589,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-19,799483.03,32.580871780749995,0,2.0,0,0.0,587,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-20,799550.38,30.2030651026667,0,3.0,0,0.0,585,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-21,805276.25,29.146617424749998,0,4.0,0,0.0,583,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-22,813510.76,29.006804616416698,0,5.0,0,0.0,582,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-23,768607.72,28.693848861333297,0,6.0,0,0.0,580,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-24,697866.43,29.0447568325,0,7.0,0,0.0,579,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-25,808660.14,28.94094716775,0,1.0,0,0.0,576,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-26,832528.53,30.1304884403333,0,2.0,0,0.0,574,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
